"ds0.Instrument Unit","ds0.RunId","ds0.Barcode","ds0.Row","ds2..spotRow","ds2..spotCol","ds0.Exposure Time","ds0.Cycle","ds1.ID","js0.UniprotAccession","ds3.Median_SigmBg","ds3.Signal_Saturation"
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,3.0,25.0,124.0,"CENPA_1_14","P49450",27.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,3.0,50.0,124.0,"CENPA_1_14","P49450",58.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,3.0,100.0,124.0,"CENPA_1_14","P49450",113.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,4.0,5.0,124.0,"FRAP_2443_2455","P42345",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,4.0,10.0,124.0,"FRAP_2443_2455","P42345",9.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,4.0,25.0,124.0,"FRAP_2443_2455","P42345",24.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,4.0,50.0,124.0,"FRAP_2443_2455","P42345",47.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,4.0,100.0,124.0,"FRAP_2443_2455","P42345",97.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,5.0,5.0,124.0,"K6PL_766_778","P17858",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,5.0,10.0,124.0,"K6PL_766_778","P17858",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,5.0,25.0,124.0,"K6PL_766_778","P17858",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,5.0,50.0,124.0,"K6PL_766_778","P17858",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,5.0,100.0,124.0,"K6PL_766_778","P17858",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,6.0,5.0,124.0,"LMNB1_16_28","P20700",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,6.0,10.0,124.0,"LMNB1_16_28","P20700",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,6.0,25.0,124.0,"LMNB1_16_28","P20700",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,6.0,50.0,124.0,"LMNB1_16_28","P20700",7.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,6.0,100.0,124.0,"LMNB1_16_28","P20700",11.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,7.0,5.0,124.0,"NEK2_172_184","P51955",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,7.0,10.0,124.0,"NEK2_172_184","P51955",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,7.0,25.0,124.0,"NEK2_172_184","P51955",6.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,7.0,50.0,124.0,"NEK2_172_184","P51955",12.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,7.0,100.0,124.0,"NEK2_172_184","P51955",22.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,8.0,5.0,124.0,"PPR1A_28_40","Q13522",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,8.0,10.0,124.0,"PPR1A_28_40","Q13522",14.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,8.0,25.0,124.0,"PPR1A_28_40","Q13522",37.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,8.0,50.0,124.0,"PPR1A_28_40","Q13522",81.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,8.0,100.0,124.0,"PPR1A_28_40","Q13522",159.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,9.0,5.0,124.0,"RBL2_959_971","Q08999",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,9.0,10.0,124.0,"RBL2_959_971","Q08999",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,9.0,25.0,124.0,"RBL2_959_971","Q08999",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,9.0,50.0,124.0,"RBL2_959_971","Q08999",-2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,9.0,100.0,124.0,"RBL2_959_971","Q08999",-5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,10.0,5.0,124.0,"ADRB2_338_350","P07550",107.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,10.0,10.0,124.0,"ADRB2_338_350","P07550",217.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,10.0,25.0,124.0,"ADRB2_338_350","P07550",549.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,10.0,50.0,124.0,"ADRB2_338_350","P07550",1106.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,10.0,100.0,124.0,"ADRB2_338_350","P07550",2227.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,11.0,5.0,124.0,"KCC2G_278_289","Q13555",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,11.0,10.0,124.0,"KCC2G_278_289","Q13555",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,11.0,25.0,124.0,"KCC2G_278_289","Q13555",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,11.0,50.0,124.0,"KCC2G_278_289","Q13555",-3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,11.0,100.0,124.0,"KCC2G_278_289","Q13555",-12.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,12.0,5.0,124.0,"RYR1_4317_4329","P21817",32.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,12.0,10.0,124.0,"RYR1_4317_4329","P21817",68.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,12.0,25.0,124.0,"RYR1_4317_4329","P21817",176.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,12.0,50.0,124.0,"RYR1_4317_4329","P21817",357.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,3.0,12.0,100.0,124.0,"RYR1_4317_4329","P21817",715.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,1.0,5.0,124.0,"ACM4_456_468","P08173",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,1.0,10.0,124.0,"ACM4_456_468","P08173",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,1.0,25.0,124.0,"ACM4_456_468","P08173",4.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,1.0,50.0,124.0,"ACM4_456_468","P08173",10.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,1.0,100.0,124.0,"ACM4_456_468","P08173",18.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,2.0,5.0,124.0,"BAD_69_81","Q92934",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,2.0,10.0,124.0,"BAD_69_81","Q92934",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,2.0,25.0,124.0,"BAD_69_81","Q92934",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,2.0,50.0,124.0,"BAD_69_81","Q92934",13.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,2.0,100.0,124.0,"BAD_69_81","Q92934",26.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,3.0,5.0,124.0,"COF1_17_29","P23528",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,3.0,10.0,124.0,"COF1_17_29","P23528",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,3.0,25.0,124.0,"COF1_17_29","P23528",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,3.0,50.0,124.0,"COF1_17_29","P23528",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,3.0,100.0,124.0,"COF1_17_29","P23528",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,4.0,5.0,124.0,"FRAP_2475_2487","P42345",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,4.0,10.0,124.0,"FRAP_2475_2487","P42345",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,4.0,25.0,124.0,"FRAP_2475_2487","P42345",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,4.0,50.0,124.0,"FRAP_2475_2487","P42345",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,4.0,100.0,124.0,"FRAP_2475_2487","P42345",4.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,5.0,5.0,124.0,"KAPCG_192_206","P22612",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,5.0,10.0,124.0,"KAPCG_192_206","P22612",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,5.0,25.0,124.0,"KAPCG_192_206","P22612",8.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,5.0,50.0,124.0,"KAPCG_192_206","P22612",14.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,5.0,100.0,124.0,"KAPCG_192_206","P22612",28.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,6.0,5.0,124.0,"MARCS_152_164","P29966",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,6.0,10.0,124.0,"MARCS_152_164","P29966",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,6.0,25.0,124.0,"MARCS_152_164","P29966",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,6.0,50.0,124.0,"MARCS_152_164","P29966",7.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,6.0,100.0,124.0,"MARCS_152_164","P29966",12.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,7.0,5.0,124.0,"NEK3_158_170","P51956",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,7.0,10.0,124.0,"NEK3_158_170","P51956",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,7.0,25.0,124.0,"NEK3_158_170","P51956",4.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,7.0,50.0,124.0,"NEK3_158_170","P51956",11.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,7.0,100.0,124.0,"NEK3_158_170","P51956",18.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,8.0,5.0,124.0,"PRKDC_2618_2630","P78527",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,8.0,10.0,124.0,"PRKDC_2618_2630","P78527",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,8.0,25.0,124.0,"PRKDC_2618_2630","P78527",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,8.0,50.0,124.0,"PRKDC_2618_2630","P78527",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,8.0,100.0,124.0,"PRKDC_2618_2630","P78527",10.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,9.0,5.0,124.0,"REL_260_272","Q04864",23.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,9.0,10.0,124.0,"REL_260_272","Q04864",50.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,9.0,25.0,124.0,"REL_260_272","Q04864",125.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,9.0,50.0,124.0,"REL_260_272","Q04864",261.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,9.0,100.0,124.0,"REL_260_272","Q04864",518.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,10.0,5.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",80.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,10.0,10.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",164.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,10.0,25.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",413.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,10.0,50.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",826.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,10.0,100.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",1658.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,11.0,5.0,124.0,"KCNA1_438_450","Q09470",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,11.0,10.0,124.0,"KCNA1_438_450","Q09470",12.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,11.0,25.0,124.0,"KCNA1_438_450","Q09470",30.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,11.0,50.0,124.0,"KCNA1_438_450","Q09470",57.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,11.0,100.0,124.0,"KCNA1_438_450","Q09470",114.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,12.0,5.0,124.0,"SCN7A_898_910","Q01118",37.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,12.0,10.0,124.0,"SCN7A_898_910","Q01118",79.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,12.0,25.0,124.0,"SCN7A_898_910","Q01118",202.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,12.0,50.0,124.0,"SCN7A_898_910","Q01118",404.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,4.0,12.0,100.0,124.0,"SCN7A_898_910","Q01118",821.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,1.0,5.0,124.0,"ACM5_494_506","P08912",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,1.0,10.0,124.0,"ACM5_494_506","P08912",4.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,1.0,25.0,124.0,"ACM5_494_506","P08912",14.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,1.0,50.0,124.0,"ACM5_494_506","P08912",25.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,1.0,100.0,124.0,"ACM5_494_506","P08912",52.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,2.0,5.0,124.0,"BAD_93_105","Q92934",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,2.0,10.0,124.0,"BAD_93_105","Q92934",6.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,2.0,25.0,124.0,"BAD_93_105","Q92934",14.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,2.0,50.0,124.0,"BAD_93_105","Q92934",26.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,2.0,100.0,124.0,"BAD_93_105","Q92934",55.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,3.0,5.0,124.0,"CSF1R_701_713","P07333",90.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,3.0,10.0,124.0,"CSF1R_701_713","P07333",177.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,3.0,25.0,124.0,"CSF1R_701_713","P07333",451.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,3.0,50.0,124.0,"CSF1R_701_713","P07333",912.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,3.0,100.0,124.0,"CSF1R_701_713","P07333",1835.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,4.0,5.0,124.0,"GPR6_349_361","P46095",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,4.0,10.0,124.0,"GPR6_349_361","P46095",4.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,4.0,25.0,124.0,"GPR6_349_361","P46095",10.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,4.0,50.0,124.0,"GPR6_349_361","P46095",20.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,4.0,100.0,124.0,"GPR6_349_361","P46095",50.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,5.0,5.0,124.0,"KCNA2_442_454","P16389",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,5.0,10.0,124.0,"KCNA2_442_454","P16389",11.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,5.0,25.0,124.0,"KCNA2_442_454","P16389",31.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,5.0,50.0,124.0,"KCNA2_442_454","P16389",59.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,5.0,100.0,124.0,"KCNA2_442_454","P16389",119.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,6.0,5.0,124.0,"MARCS_160_172","P29966",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,6.0,10.0,124.0,"MARCS_160_172","P29966",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,6.0,25.0,124.0,"MARCS_160_172","P29966",6.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,6.0,50.0,124.0,"MARCS_160_172","P29966",11.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,6.0,100.0,124.0,"MARCS_160_172","P29966",19.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,7.0,5.0,124.0,"NMDZ1_890_902","Q05586",67.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,7.0,10.0,124.0,"NMDZ1_890_902","Q05586",135.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,7.0,25.0,124.0,"NMDZ1_890_902","Q05586",343.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,7.0,50.0,124.0,"NMDZ1_890_902","Q05586",686.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,7.0,100.0,124.0,"NMDZ1_890_902","Q05586",1396.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,8.0,5.0,124.0,"PTK6_436_448","Q13882",77.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,8.0,10.0,124.0,"PTK6_436_448","Q13882",156.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,8.0,25.0,124.0,"PTK6_436_448","Q13882",390.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,8.0,50.0,124.0,"PTK6_436_448","Q13882",785.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,8.0,100.0,124.0,"PTK6_436_448","Q13882",1586.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,9.0,5.0,124.0,"SRC_413_425","P12931",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,9.0,10.0,124.0,"SRC_413_425","P12931",-3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,9.0,25.0,124.0,"SRC_413_425","P12931",-3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,9.0,50.0,124.0,"SRC_413_425","P12931",-12.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,9.0,100.0,124.0,"SRC_413_425","P12931",-19.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,10.0,5.0,124.0,"CAC1C_1974_1986","Q13936",120.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,10.0,10.0,124.0,"CAC1C_1974_1986","Q13936",242.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,10.0,25.0,124.0,"CAC1C_1974_1986","Q13936",613.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,10.0,50.0,124.0,"CAC1C_1974_1986","Q13936",1244.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,10.0,100.0,124.0,"CAC1C_1974_1986","Q13936",2501.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,11.0,5.0,124.0,"KPB1_1011_1023","P46020",80.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,11.0,10.0,124.0,"KPB1_1011_1023","P46020",166.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,11.0,25.0,124.0,"KPB1_1011_1023","P46020",412.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,11.0,50.0,124.0,"KPB1_1011_1023","P46020",832.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,11.0,100.0,124.0,"KPB1_1011_1023","P46020",1642.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,12.0,5.0,124.0,"SRC8_CHICK_423_435","Q01406",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,12.0,10.0,124.0,"SRC8_CHICK_423_435","Q01406",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,12.0,25.0,124.0,"SRC8_CHICK_423_435","Q01406",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421622",1.0,5.0,12.0,50.0,124.0,"SRC8_CHICK_423_435","Q01406",-4.0,0.0
